FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
890501|Johnson Draw|Valley|NM|35|Chaves|005|331808N|1044937W|33.3023211|-104.8269191|331600N|1045316W|33.2667657|-104.8877531|1263|4144|Diamond A Ranch|11/13/1980|
890502|Johnson Grass Tank|Reservoir|NM|35|Lea|025|321126N|1032329W|32.1906812|-103.3913027|||||1006|3300|Woodley Flat|11/13/1980|
890503|Johnson Lake|Lake|NM|35|Chaves|005|334125N|1040623W|33.6902539|-104.1063917|||||1199|3934|Elkins|11/13/1980|06/23/2011
890504|Johnson Mesa|Summit|NM|35|Sierra|051|330622N|1073316W|33.1061826|-107.5544764|||||1894|6214|Bell Mountain|11/13/1980|
890505|Johnson Mesa|Summit|NM|35|Colfax|007|365443N|1041944W|36.9119689|-104.3288721|||||2636|8648|Yankee|11/13/1980|
890506|Johnson Mountain|Summit|NM|35|Luna|029|315004N|1075730W|31.8345442|-107.9583642|||||1518|4980|Hermanas|11/13/1980|
890507|Johnson Park|Flat|NM|35|Colfax|007|365055N|1041253W|36.8486362|-104.2147019|||||2100|6890|Johnson Park|11/13/1980|
890508|Johnson Park Canyon|Valley|NM|35|Socorro|053|332828N|1062601W|33.4745186|-106.4336187|332955N|1062810W|33.4986111|-106.4694444|1592|5223|Capitol Peak|11/13/1980|
890509|Johnson Ranch|Locale|NM|35|Dona Ana|013|320609N|1070515W|32.1025958|-107.0875115|||||1308|4291|Aden Crater|11/13/1980|
890510|Johnson Ranch|Locale|NM|35|Chaves|005|331125N|1045335W|33.1903777|-104.893031|||||1350|4429|Skunk Canyon|11/13/1980|
890511|Johnson Ranch|Locale|NM|35|Lea|025|332520N|1032713W|33.4223281|-103.4535639|||||1278|4193|Johnson Ranch|11/13/1980|
890512|Johnson Ranch|Locale|NM|35|Chaves|005|334934N|1044930W|33.8261957|-104.8249804|||||1325|4347|Round Mountain SE|11/13/1980|
890513|Johnson Ranch|Locale|NM|35|Chaves|005|334938N|1045309W|33.8273072|-104.8858151|||||1355|4445|North Lake|11/13/1980|
890514|Johnson Ranch|Locale|NM|35|Guadalupe|019|344349N|1044749W|34.7303414|-104.7969356|||||1573|5161|Laguna De Los Terreros|11/13/1980|
890515|Johnson Ranch|Locale|NM|35|Guadalupe|019|344538N|1042302W|34.7606174|-104.3838704|||||1359|4459|Fallon Ranch|11/13/1980|
890516|Johnson Ranch|Locale|NM|35|Quay|037|353745N|1032040W|35.629209|-103.3443986|||||1362|4468|Cherokee Valley|11/13/1980|
890517|Johnson Rincon|Area|NM|35|San Miguel|047|351513N|1035754W|35.2536646|-103.9649718|||||1281|4203|Carpenter Mesa SW|11/13/1980|
890518|Johnson Spring|Spring|NM|35|Cibola|006|345842N|1072102W|34.9784588|-107.3504601|||||1784|5853|Dough Mountain|11/13/1980|04/19/2011
890519|Johnson Stockade|Locale|NM|35|Dona Ana|013|320230N|1070142W|32.0417643|-107.0283428|||||1300|4265|Aden Crater|11/13/1980|
890520|Johnson Tank|Reservoir|NM|35|Hidalgo|023|320128N|1084835W|32.0245201|-108.8095952|||||1346|4416|Table Top Mountain|11/13/1980|06/23/2011
890521|Johnson Tank|Reservoir|NM|35|Sierra|051|330646N|1073319W|33.1127249|-107.5553464|||||1842|6043|Bell Mountain|11/13/1980|06/23/2011
890522|Johnson Tank|Reservoir|NM|35|McKinley|031|354708N|1073310W|35.7855874|-107.5527648|||||2032|6667|Whitehorse Rincon|11/13/1980|06/23/2011
890523|Johnson Well|Well|NM|35|Otero|035|322402N|1052907W|32.4006624|-105.4852554|||||1366|4482|Indian Draw|11/13/1980|
890524|Johnson Well|Well|NM|35|Harding|021|353342N|1033642W|35.561712|-103.6116292|||||1279|4196|Fuentes Ranch|11/13/1980|
890525|Johnson Well|Well|NM|35|Quay|037|353815N|1032112W|35.6375421|-103.3532877|||||1367|4485|Cherokee Valley|11/13/1980|
890526|Johnson Well|Well|NM|35|Sandoval|043|355411N|1071122W|35.903075|-107.1894873|||||2024|6640|Johnson Trading Post|11/13/1980|
890527|Johnson Windmill|Locale|NM|35|Dona Ana|013|315821N|1071515W|31.9725976|-107.2541818|||||1359|4459|P O L Ranch|11/13/1980|
890528|Johnson Windmill|Locale|NM|35|Sierra|051|325552N|1070933W|32.9311842|-107.1591884|||||1626|5335|Apache Gap|11/13/1980|
890529|Johnson Windmill|Locale|NM|35|Sierra|051|330526N|1073356W|33.0906272|-107.5655874|||||1686|5531|Bell Mountain|11/13/1980|
890530|Johnson Windmill|Locale|NM|35|Roosevelt|041|340048N|1034522W|34.0134168|-103.7560729|||||1331|4367|Gammil Well SE|11/13/1980|
890531|Johnson Windmill|Locale|NM|35|Quay|037|351700N|1031340W|35.2833876|-103.2277305|||||1169|3835|Blue Hole|11/13/1980|
890532|Johnson Windmill|Locale|NM|35|Harding|021|354802N|1040115W|35.8005942|-104.020806|||||1674|5492|Solano|11/13/1980|
890533|Jonah Tank|Reservoir|NM|35|Cibola|006|343822N|1072626W|34.6394748|-107.4405283|||||2115|6939|Cerro Del Oro|11/13/1980|06/23/2011
890534|Jones Arroyo|Stream|NM|35|San Juan|045|364744N|1080410W|36.7955591|-108.0695147|364549N|1080231W|36.7636111|-108.0419444|1675|5495|Flora Vista|11/13/1980|
890535|Jones Arroyo|Stream|NM|35|San Juan|045|365159N|1075712W|36.8663924|-107.9534001|365027N|1075323W|36.8408333|-107.8897222|1755|5758|Aztec|11/13/1980|
890536|Jones Arroyo|Stream|NM|35|San Juan|045|365811N|1081300W|36.9697224|-108.2167446|365924N|1081624W|36.9899994|-108.2734138|1839|6033|La Plata|11/13/1980|
890537|Jones Canyon|Valley|NM|35|Grant|017|325349N|1083232W|32.8970156|-108.5422744|325307N|1083255W|32.8852778|-108.5486111|1425|4675|Cliff|11/13/1980|
890538|Jones Canyon|Valley|NM|35|Union|059|365802N|1032412W|36.9672429|-103.4032761|365607N|1032357W|36.9352778|-103.3991667|1475|4839|Travesser Park|11/13/1980|
890539|Jones Canyon|Valley|NM|35|Eddy|015|322545N|1043020W|32.4292792|-104.5055166|322452N|1043132W|32.4144444|-104.5255556|1192|3911|Martha Creek|11/13/1980|
890540|Jones Canyon|Valley|NM|35|Sandoval|043|355153N|1070158W|35.8647434|-107.0328183|355100N|1070048W|35.85|-107.0133333|2072|6798|Headcut Reservoir|11/13/1980|
890541|Jones Canyon|Valley|NM|35|Colfax|007|365638N|1043732W|36.9439137|-104.6255459|365828N|1043613W|36.9744444|-104.6036111|2217|7274|Tin Pan Canyon|11/13/1980|
890542|Jones Lake|Reservoir|NM|35|San Juan|045|365702N|1081757W|36.9504267|-108.2991037|||||1819|5968|Purgatory Canyon|11/13/1980|06/23/2011
890543|Jones Lateral|Canal|NM|35|Quay|037|350941N|1033648W|35.1614454|-103.6132963|||||1223|4012|Lesbia|11/13/1980|
890544|Jones Mine|Mine|NM|35|San Juan|045|365804N|1081225W|36.967844|-108.206899|||||1817|5961|La Plata|11/13/1980|09/03/2010
890545|Jones North Well|Well|NM|35|Harding|021|353304N|1032704W|35.5511564|-103.4510695|||||1321|4334|McCarty Ranch|11/13/1980|
890546|Jones Ranch|Locale|NM|35|Luna|029|323507N|1072225W|32.5853603|-107.3736343|||||1368|4488|Hockett|11/13/1980|
890547|Jones Ranch|Locale|NM|35|Lea|025|331536N|1032914W|33.2601127|-103.487175|||||1265|4150|Simanola Valley|11/13/1980|
890548|Jones Ranch School|School|NM|35|McKinley|031|351635N|1085851W|35.2764141|-108.9809212|||||2135|7005|Jones Ranch School|11/13/1980|
890549|Jones Spring Draw|Valley|NM|35|Luna|029|321141N|1075103W|32.194811|-107.8508649|322253N|1080622W|32.3814736|-108.1061506|1323|4340|Bowlin Ranch|11/13/1980|
890550|Jones Spring Ranch|Locale|NM|35|Luna|029|322238N|1080605W|32.377307|-108.1014281|||||1469|4819|Antelope Hill|11/13/1980|
890551|Jones Tank|Reservoir|NM|35|Hidalgo|023|322749N|1084749W|32.4636318|-108.7969056|||||1303|4275|Ninemile Hill|11/13/1980|06/23/2011
890552|Jones Tank|Reservoir|NM|35|Otero|035|323252N|1052127W|32.5477571|-105.35754|||||1733|5686|Cornucopia Canyon|11/13/1980|06/23/2011
890553|Jones Tank|Reservoir|NM|35|Chaves|005|325824N|1040230W|32.9733186|-104.0416956|||||1149|3770|Basin Well|11/13/1980|06/23/2011
890554|Jones Tank|Reservoir|NM|35|Chaves|005|334643N|1040846W|33.7787435|-104.1461442|||||1222|4009|Haystack Butte|11/13/1980|06/23/2011
890555|Jones Well|Locale|NM|35|Roosevelt|041|334145N|1033932W|33.6959278|-103.6588466|||||1360|4462|Button Mesa North|11/13/1980|
890556|Jones Well|Locale|NM|35|Roosevelt|041|334704N|1034201W|33.7845354|-103.700237|||||1391|4564|Schram Lake|11/13/1980|
890557|Jones Well|Locale|NM|35|Quay|037|353128N|1030519W|35.5244909|-103.0885572|||||1200|3937|Nara Visa|11/13/1980|
890558|Jones Well|Well|NM|35|Roosevelt|041|340048N|1034721W|34.0134166|-103.7891289|||||1345|4413|Gammil Well SE|11/13/1980|
890559|Jones Well|Well|NM|35|Catron|003|342604N|1082438W|34.4344939|-108.4106206|||||2240|7349|Mariano Springs|11/13/1980|
890560|Jones Well|Well|NM|35|Harding|021|353612N|1033839W|35.6033775|-103.6441297|||||1308|4291|Gallegos|11/13/1980|
890561|Jones Well|Well|NM|35|Colfax|007|362529N|1041014W|36.4247506|-104.1705344|||||1955|6414|Point of Rocks Mesa|11/13/1980|
890562|Jones Windmill|Locale|NM|35|Roosevelt|041|341258N|1035550W|34.2161877|-103.9305214|||||1338|4390|Gammil Well|11/13/1980|
890563|Jonnie Tank|Reservoir|NM|35|Grant|017|322325N|1082118W|32.3901642|-108.3548652|||||1599|5246|Werney Hill|11/13/1980|06/23/2011
890564|Jonnie Tanks|Reservoir|NM|35|Grant|017|322729N|1082010W|32.4579416|-108.3362333|||||1702|5584|Werney Hill|11/13/1980|06/23/2011
890565|Jornada del Muerto|Area|NM|35|Socorro|053|333400N|1064702W|33.5667375|-106.7839072|||||1449|4754|Harriet Ranch|11/13/1980|
890566|Jornada Dikes|Levee|NM|35|Sierra|051|325809N|1070534W|32.9692402|-107.0927989|||||1506|4941|Upham|11/13/1980|
890567|Jornada Draw|Valley|NM|35|Sierra|051|324944N|1065648W|32.8289671|-106.9466824|330924N|1070008W|33.1567405|-107.0022453|1338|4390|Upham Hills|11/13/1980|
890568|Jornada Lakes|Lake|NM|35|Sierra|051|330535N|1070142W|33.0930414|-107.0282102|||||1429|4688|Cutter|11/13/1980|06/23/2011
890569|Jornada School|School|NM|35|Dona Ana|013|322053N|1064640W|32.3481482|-106.7777822|||||1226|4022|Las Cruces|11/13/1980|
890570|Jose Antonio Canyon|Valley|NM|35|Harding|021|355603N|1035510W|35.9342027|-103.9194139|355438N|1035741W|35.9105556|-103.9613889|1456|4777|Sabino|11/13/1980|
890571|Jose Canyon|Valley|NM|35|Sierra|051|330903N|1071034W|33.1509056|-107.176139|330901N|1070802W|33.1502778|-107.1338889|1335|4380|Elephant Butte|11/13/1980|
890572|Jose Manuel Sanchez Baca|Civil|NM|35|Dona Ana|013|320918N|1064329W|32.1550973|-106.7247212|||||1169|3835|San Miguel|11/13/1980|
890573|Jose Maria Canyon|Valley|NM|35|San Miguel|047|352726N|1041337W|35.457269|-104.2269216|352559N|1041702W|35.4331029|-104.2838674|1281|4203|Conchas Dam|11/13/1980|
890574|Jose Perea|Civil|NM|35|Guadalupe|019|350123N|1043925W|35.0231128|-104.6569331|||||1452|4764|Santa Rosa Lake|11/13/1980|
890575|Jose Placencia Canyon|Valley|NM|35|Hidalgo|023|321039N|1085017W|32.1775844|-108.8381112|320802N|1084327W|32.1339753|-108.7242209|1283|4209|Swallow Fork Peak|11/13/1980|
890576|Jose Well|Well|NM|35|Harding|021|354038N|1034849W|35.6772642|-103.8135783|||||1330|4363|Salitre Canyon|11/13/1980|
890577|Joselino Tank|Reservoir|NM|35|Torrance|057|345015N|1052231W|34.8375984|-105.3751434|||||1854|6083|Santo Nino Canyon|11/13/1980|07/13/2011
890578|Joy Ranch|Locale|NM|35|Chaves|005|330037N|1051451W|33.0103756|-105.2474813|||||1705|5594|Loco Canyon|11/13/1980|
890579|Joy Well|Locale|NM|35|Quay|037|353517N|1030335W|35.5881005|-103.0596659|||||1259|4131|Nara Visa|11/13/1980|
890580|Joyce Ranch|Locale|NM|35|Lincoln|027|331315N|1051656W|33.2209271|-105.2822056|||||1846|6056|Deadman Lake|11/13/1980|
890581|Juan Brailla Canyon|Valley|NM|35|Colfax|007|363652N|1045632W|36.6144784|-104.9422228|363856N|1045646W|36.6489223|-104.9461114|2148|7047|Cimarron|11/13/1980|
890582|Juan Farmer Tank|Reservoir|NM|35|Socorro|053|333925N|1060333W|33.6570177|-106.0591623|||||1572|5157|Wagon Canyon|11/13/1980|
890583|Juan Lake|Lake|NM|35|Chaves|005|331355N|1043916W|33.232066|-104.6545826|||||1176|3858|Juan Lake|11/13/1980|06/23/2011
890584|Juan Largo Canyon|Valley|NM|35|Lincoln|027|335359N|1045847W|33.8998068|-104.9797076|335510N|1051349W|33.9195261|-105.2302701|1406|4613|Chivata Canyon|11/13/1980|
890585|Juan Otero Grant|Civil|NM|35|Valencia|061|345207N|1063148W|34.8686646|-106.5300218|||||1682|5518|Los Lunas SE|11/13/1980|
890586|Juan Torres Cemetery|Cemetery|NM|35|San Miguel|047|354131N|1043122W|35.6919855|-104.5227631|||||1871|6138|Maes|11/13/1980|
890587|Juan Torres Lake|Lake|NM|35|San Miguel|047|354121N|1043123W|35.6892252|-104.5229394|||||1864|6115|Maes|11/13/1980|06/23/2011
890588|Juan Vigil Pond|Reservoir|NM|35|Rio Arriba|039|363854N|1070233W|36.6482033|-107.0424555|||||2209|7247|Cement Lake|11/13/1980|06/23/2011
890589|Juana de Darca Church|Church|NM|35|Quay|037|350542N|1040347W|35.0950574|-104.0630281|||||1319|4327|Montoya|11/13/1980|
890590|Juanito Well|Locale|NM|35|Cibola|006|344427N|1083109W|34.7408759|-108.5192374|||||2203|7228|The Dyke|11/13/1980|
890591|Juans Lake|Lake|NM|35|San Juan|045|360509N|1081013W|36.0856987|-108.1701749|||||1794|5886|La Vida Mission|11/13/1980|06/23/2011
890592|Juarez Windmill|Locale|NM|35|San Miguel|047|353814N|1035929W|35.637265|-103.9913607|||||1389|4557|Chinaberry Canyon|11/13/1980|
890593|Jueschke Well|Well|NM|35|Union|059|355627N|1031918W|35.9408692|-103.3216152|||||1452|4764|Hayden|11/13/1980|
890594|Jug Canyon|Valley|NM|35|Sierra|051|324230N|1072335W|32.7084117|-107.3930799|323844N|1072750W|32.6455556|-107.4638889|1375|4511|Jug Canyon|11/13/1980|
890595|Jug Tank|Reservoir|NM|35|Otero|035|321032N|1054343W|32.1754251|-105.7285401|||||1514|4967|B T Ranch|11/13/1980|06/23/2011
890596|Jug Tank|Reservoir|NM|35|Cibola|006|343740N|1074637W|34.6278131|-107.7769114|||||2348|7703|Cebollita Peak|11/13/1980|06/23/2011
890597|Jugs Tank|Reservoir|NM|35|Chaves|005|335653N|1043937W|33.948153|-104.6601588|||||1334|4377|Mesa|11/13/1980|06/23/2011
890598|Julian Canyon|Valley|NM|35|Rio Arriba|039|362607N|1072844W|36.4352887|-107.4789375|362456N|1072959W|36.4155556|-107.4997222|1898|6227|Gonzales Mesa|11/13/1980|
890599|Julian Tanks|Reservoir|NM|35|Socorro|053|335048N|1062223W|33.8467955|-106.3731438|||||1690|5545|Garden Spring Canyon|11/13/1980|06/23/2011
890600|Julian Well|Well|NM|35|Catron|003|342910N|1080856W|34.4861631|-108.1489505|||||2202|7224|Blue Hills|11/13/1980|
890601|Julian Windmill|Locale|NM|35|Cibola|006|343958N|1081518W|34.6661582|-108.2550644|||||2211|7254|Cerro Pomo|11/13/1980|
890602|Julie Tank|Reservoir|NM|35|Socorro|053|340109N|1061226W|34.0190456|-106.2071838|||||1917|6289|Turkey Ridge SW|11/13/1980|06/23/2011
890603|Julio Juan Canyon|Valley|NM|35|Sandoval|043|354702N|1071709W|35.783911|-107.2858785|354536N|1071754W|35.76|-107.2983333|1963|6440|Tinian|11/13/1980|
890604|Jumanes Knob|Summit|NM|35|Torrance|057|343111N|1060209W|34.5197876|-106.0358463|||||2055|6742|Willard|11/13/1980|
890605|Jumping Divide|Locale|NM|35|Colfax|007|362423N|1041906W|36.4064185|-104.3183166|||||1879|6165|Sauble Circle Dot Ranch|11/13/1980|
890606|Jumping Spring|Spring|NM|35|Eddy|015|320211N|1041835W|32.0363261|-104.3098082|||||1033|3389|Jumping Spring|11/13/1980|04/19/2011
890607|Jungles Gate|Channel|NM|35|Sierra|051|331031N|1071023W|33.1753502|-107.1730842|||||1327|4354|Elephant Butte|11/13/1980|
890608|Junior Tank|Reservoir|NM|35|Chaves|005|334728N|1040044W|33.7911998|-104.0121865|||||1272|4173|Denton Camp|11/13/1980|
890609|Juniper Basin|Basin|NM|35|Hidalgo|023|314009N|1085901W|31.6692647|-108.9836672|||||1767|5797|Mount Baldy|11/13/1980|
890610|Juniper Canyon|Valley|NM|35|Eddy|015|321538N|1042225W|32.2606711|-104.3735603|321150N|1042846W|32.1973362|-104.4793953|1096|3596|Kitchen Cove|11/13/1980|
890611|Juniper Draw|Valley|NM|35|Otero|035|322605N|1052214W|32.4348301|-105.3705301|322521N|1052616W|32.4226072|-105.4377543|1549|5082|Cornucopia Ranch|11/13/1980|
890612|Juniper Spring|Spring|NM|35|Hidalgo|023|314049N|1084121W|31.6803762|-108.689215|||||1666|5466|Gillespie Mountain|11/13/1980|
890613|Juniper Spring|Spring|NM|35|Grant|017|325216N|1085743W|32.8712007|-108.961991|||||1666|5466|Steeple Rock|11/13/1980|04/19/2011
890614|Juniper Tank|Reservoir|NM|35|Otero|035|322532N|1052456W|32.4256772|-105.415649|||||1678|5505|Indian Draw|11/13/1980|06/23/2011
890615|Juniper Well|Well|NM|35|Socorro|053|331850N|1062956W|33.3139663|-106.4988962|||||1655|5430|Sheep Mountain|11/13/1980|
890616|Juniper Windmill|Locale|NM|35|Chaves|005|325746N|1050647W|32.962877|-105.1130345|||||1591|5220|Singer Lake|11/13/1980|
890617|Junk Windmill|Locale|NM|35|Union|059|363125N|1034558W|36.5236375|-103.7660729|||||1896|6220|Cow Mountain|11/13/1980|
890618|Jurnigan Draw|Valley|NM|35|Eddy|015|321212N|1041701W|32.2034517|-104.2835558|321305N|1042147W|32.2180556|-104.3630556|1007|3304|Black River Village|11/13/1980|
890619|Jurnigan Spring|Spring|NM|35|Eddy|015|321316N|1042140W|32.221247|-104.361216|||||1178|3865|Black River Village|11/13/1980|04/19/2011
890620|Justo Tank|Reservoir|NM|35|Sandoval|043|352010N|1065614W|35.3362062|-106.9371211|||||1749|5738|San Felipe Mesa|11/13/1980|06/23/2011
890621|Kacy Tank|Reservoir|NM|35|Sierra|051|325127N|1065459W|32.857578|-106.9164041|||||1349|4426|Upham Hills|11/13/1980|
890622|Kaime Ranch|Locale|NM|35|Rio Arriba|039|362940N|1072949W|36.4944545|-107.4969934|||||1953|6407|Gonzales Mesa|11/13/1980|
890623|Kaime Ranch|Locale|NM|35|Rio Arriba|039|363034N|1073627W|36.5094541|-107.6075528|||||1850|6069|Gould Pass|11/13/1980|
890624|Kammerer Tanks|Reservoir|NM|35|Lea|025|320721N|1031850W|32.1226269|-103.3137958|||||945|3100|Javelina Basin|11/13/1980|
890625|Kamradt Draw|Valley|NM|35|Santa Fe|049|351054N|1055731W|35.1817119|-105.958632|351534N|1055755W|35.2594871|-105.9652987|1942|6371|Stanley|11/13/1980|
890626|Kamradt Ranch|Locale|NM|35|Santa Fe|049|351308N|1055722W|35.2189329|-105.956132|||||1971|6466|Stanley|11/13/1980|
890627|Kansas Valley Lake|Basin|NM|35|Harding|021|355916N|1040313W|35.9878125|-104.0535848|||||1709|5607|Kansas Valley Lake|11/13/1980|07/16/2010
890628|Kappis Arroyo|Stream|NM|35|Colfax|007|363334N|1043127W|36.5594757|-104.5241557|363506N|1041821W|36.5850281|-104.305817|1799|5902|Maxwell|11/13/1980|
890629|Katy Bess Well|Well|NM|35|Catron|003|343029N|1081410W|34.5081064|-108.2361746|||||2212|7257|Trail Lake|11/13/1980|
890630|Kauffman Tank|Reservoir|NM|35|San Miguel|047|351415N|1035939W|35.237595|-103.9940755|||||1493|4898|Cow Canyon|11/13/1980|06/23/2011
890631|Kaufman Ranch|Locale|NM|35|Quay|037|354051N|1032101W|35.680874|-103.3502314|||||1377|4518|Cherokee Valley|11/13/1980|
890632|Kay Chee Draw|Valley|NM|35|McKinley|031|350420N|1083019W|35.0722572|-108.5053519|350309N|1083131W|35.0525|-108.5252778|2128|6982|Pescado|11/13/1980|
890633|Kaylor Tank|Reservoir|NM|35|Sierra|051|325847N|1063837W|32.9798015|-106.64362|||||1768|5800|Hembrillo Basin|11/13/1980|
890634|Kearney School|School|NM|35|Colfax|007|365342N|1042634W|36.895025|-104.4427645|||||2040|6693|Raton|11/13/1980|
890635|Kee Ranch|Locale|NM|35|Eddy|015|322143N|1042330W|32.3620593|-104.3916202|||||1097|3599|Carnero Peak|11/13/1980|
890636|Kee Tank|Reservoir|NM|35|Eddy|015|322225N|1042153W|32.37362|-104.364816|||||1055|3461|Kitchen Cove|11/13/1980|06/23/2011
890637|Keeler Well|Well|NM|35|Quay|037|344352N|1033612W|34.7311775|-103.6032929|||||1429|4688|Field|11/13/1980|
890638|Keen Spring|Spring|NM|35|Lincoln|027|332918N|1060512W|33.4884084|-106.086664|||||1484|4869|Oscura|11/13/1980|
890639|Keene Tank|Reservoir|NM|35|Sierra|051|332037N|1065354W|33.343689|-106.89834|||||1489|4885|Fairview Well|11/13/1980|06/23/2011
890640|Keenum Windmill|Locale|NM|35|Lea|025|331226N|1031624W|33.2073353|-103.2732819|||||1203|3947|Tatum South|11/13/1980|
890641|Keggy Well|Locale|NM|35|Chaves|005|334248N|1035811W|33.713425|-103.9696851|||||1247|4091|Curlew Lake|11/13/1980|
890642|Keiths Ranch|Locale|NM|35|Hidalgo|023|313130N|1082911W|31.5251046|-108.4864297|||||1356|4449|U Bar Ridge|11/13/1980|
890643|Kelhnne Tank|Reservoir|NM|35|Catron|003|342328N|1090227W|34.39123|-109.0409546|||||2057|6749|Mesa Parada|11/13/1980|06/23/2011
890644|Kelleher Mesa|Summit|NM|35|Colfax|007|365636N|1040202W|36.943357|-104.03386|||||2291|7516|Trinchera Pass|11/13/1980|
890645|Keller Draw|Valley|NM|35|Catron|003|343112N|1082143W|34.5200488|-108.3620096|343055N|1081917W|34.5152778|-108.3213889|2188|7178|Veteado Mountain|11/13/1980|
890646|Keller Spring|Spring|NM|35|Lincoln|027|333729N|1061926W|33.6247592|-106.3240159|||||1869|6132|Mockingbird Gap SE|11/13/1980|04/19/2011
890647|Kelley Spring|Spring|NM|35|Grant|017|325035N|1085712W|32.843087|-108.9532145|||||1594|5230|Steeple Rock|11/13/1980|04/19/2011
890648|Kello Blancett Ditch|Canal|NM|35|San Juan|045|364820N|1080202W|36.8055593|-108.033958|||||1698|5571|Flora Vista|11/13/1980|
890649|Kelly Canyon|Valley|NM|35|Sierra|051|330102N|1071754W|33.017293|-107.2983588|330100N|1071837W|33.0166667|-107.3102778|1287|4222|Williamsburg|11/13/1980|
890650|Kelly Canyon|Valley|NM|35|Sierra|051|330924N|1072518W|33.1567382|-107.4216983|331003N|1073138W|33.1675714|-107.5272551|1449|4754|Williamsburg NW|11/13/1980|
890651|Kelly Cemetery|Cemetery|NM|35|Harding|021|355015N|1041004W|35.8375378|-104.1677543|||||1773|5817|La Cinta Canyon|11/13/1980|
890652|Kelly Peak|Summit|NM|35|Sierra|051|330956N|1073133W|33.165627|-107.5258661|||||1950|6398|Thumb Tank Peak|11/13/1980|
890653|Kelly Polk Well|Well|NM|35|Eddy|015|320400N|1040950W|32.066789|-104.1638251|||||978|3209|Cottonwood Hills|11/13/1980|
890654|Kelly Tank|Reservoir|NM|35|Sierra|051|330956N|1073114W|33.1655941|-107.5204467|||||1743|5718|Thumb Tank Peak|11/13/1980|06/23/2011
890655|Kelly Tank|Reservoir|NM|35|Chaves|005|334953N|1035859W|33.8315041|-103.9829779|||||1279|4196|Kenna SW|11/13/1980|06/23/2011
890656|Kelly Tank|Reservoir|NM|35|Guadalupe|019|351222N|1041021W|35.2060603|-104.172446|||||1613|5292|Ortega Tank|11/13/1980|06/23/2011
890657|Kelly Well|Well|NM|35|Eddy|015|321113N|1040729W|32.1870657|-104.1246601|||||930|3051|Malaga|11/13/1980|
890658|Kelly Well|Well|NM|35|Grant|017|321121N|1082821W|32.1892526|-108.4725494|||||1339|4393|Separ|11/13/1980|
890659|Kelly Well|Well|NM|35|Quay|037|353245N|1031940W|35.545878|-103.3277327|||||1281|4203|Lockney|11/13/1980|
890660|Kelly Windmill|Locale|NM|35|Luna|029|322138N|1073515W|32.3606426|-107.5875257|||||1330|4363|Carne|11/13/1980|
890661|Kelso Lateral|Canal|NM|35|Dona Ana|013|322151N|1064832W|32.3642586|-106.8088945|||||1194|3917|Las Cruces|11/13/1980|
890662|Kemp Canyon|Valley|NM|35|Lincoln|027|332540N|1050909W|33.4278678|-105.1524822|332331N|1050949W|33.3919444|-105.1636111|1647|5403|Nelson Canyon West|11/13/1980|
890663|Kemp Creek|Stream|NM|35|Grant|017|325118N|1085218W|32.8550711|-108.8717259|325215N|1085432W|32.8709037|-108.9089491|1566|5138|Walker Canyon|11/13/1980|
890664|Kemp Peak|Summit|NM|35|Grant|017|325208N|1085244W|32.8689597|-108.8789484|||||1744|5722|Steeple Rock|11/13/1980|
890665|Kemp Santiago Spring|Spring|NM|35|Cibola|006|345704N|1072707W|34.9510758|-107.4518199|||||1924|6312|South Butte|11/13/1980|04/19/2011
890666|Kenna Cemetery|Cemetery|NM|35|Roosevelt|041|334944N|1034617W|33.8289782|-103.7713496|||||1371|4498|Kenna|11/13/1980|
890667|Kenna Draw|Valley|NM|35|Chaves|005|334811N|1035255W|33.8031449|-103.8819067|335047N|1034517W|33.8464778|-103.7546828|1298|4258|Kenna SW|11/13/1980|
890668|Kennedy Tank|Reservoir|NM|35|Otero|035|324958N|1060215W|32.8328657|-106.0374879|||||1251|4104|Holloman|11/13/1980|
890669|Kennedy Windmill|Locale|NM|35|Hidalgo|023|321720N|1084216W|32.2889719|-108.7044981|||||1350|4429|Lordsburg|11/13/1980|
890670|Kenny Well|Well|NM|35|Otero|035|330529N|1060430W|33.0914723|-106.0749929|||||1322|4337|Tularosa|11/13/1980|
890671|Kent Tank|Reservoir|NM|35|Luna|029|315849N|1075611W|31.9803529|-107.9365259|||||1329|4360|Hermanas NW|11/13/1980|06/23/2011
890672|Kerlin Hill|Summit|NM|35|Quay|037|354008N|1031027W|35.66893|-103.1741139|||||1376|4514|Kerlin Hill|11/13/1980|
890673|Kerr Brothers South Ranch|Locale|NM|35|Chaves|005|330852N|1042513W|33.1478844|-104.4202427|||||1070|3510|Dexter West|11/13/1980|
890674|Kerr Canyon|Valley|NM|35|Dona Ana|013|323212N|1070859W|32.5367507|-107.1497399|322932N|1070949W|32.4923076|-107.1636288|1561|5121|Souse Springs|11/13/1980|
890675|Kerr Ranch|Locale|NM|35|Hidalgo|023|321521N|1085043W|32.2559154|-108.845333|||||1269|4163|Gary|11/13/1980|
